Date,DAY,MONTH,QUARTER,YEAR,Close,High,Low,Open,Volume
28-05-2024,Tuesday,May,Q2,2024,64.90000153,64.97499847,64.3030014,64.70500183,26095000
29-05-2024,Wednesday,May,Q2,2024,65.46199799,66.42500305,64.38899994,64.41300201,36959000
30-05-2024,Thursday,May,Q2,2024,64.76599884,65.64900208,64.47299957,65.35199738,23889000
31-05-2024,Friday,May,Q2,2024,64.16200256,64.85800171,62.83000183,64.40100098,40710000
03-06-2024,Monday,June,Q2,2024,63.37900162,64.6780014,62.72700119,64.52200317,23235000
04-06-2024,Tuesday,June,Q2,2024,63.16199875,63.52299881,62.64400101,63.37799835,30082000
05-06-2024,Wednesday,June,Q2,2024,65.02700043,65.125,62.82500076,63.40200043,26826000
06-06-2024,Thursday,June,Q2,2024,64.85199738,65.7990036,64.4240036,64.48899841,24667000
07-06-2024,Friday,June,Q2,2024,64.14700317,65.04000092,64.02400208,64.93800354,18766000
10-06-2024,Monday,June,Q2,2024,64.44999695,64.47899628,63.55899811,64.10099792,20644000
11-06-2024,Tuesday,June,Q2,2024,64.85500336,65.01899719,64.05200195,64.0719986,21674000
12-06-2024,Wednesday,June,Q2,2024,65.0059967,65.57800293,64.31099701,65.22100067,20944000
13-06-2024,Thursday,June,Q2,2024,65.3259964,65.52500153,64.23500061,64.40000153,18636000
14-06-2024,Friday,June,Q2,2024,66.93800354,67.55799866,65.26399994,65.50499725,44471000
17-06-2024,Monday,June,Q2,2024,67.58300018,68.27100372,66.51100159,66.91100311,36312000
18-06-2024,Tuesday,June,Q2,2024,68.56700134,68.70600128,67.46399689,67.56300354,29438000
20-06-2024,Thursday,June,Q2,2024,67.90299988,68.98799896,67.37200165,68.18000031,25851000
21-06-2024,Friday,June,Q2,2024,68.61199951,68.69000244,67.80999756,68.3259964,45064000
24-06-2024,Monday,June,Q2,2024,66.90200043,68.55000305,66.44999695,68.5,39163000
25-06-2024,Tuesday,June,Q2,2024,67.24099731,67.36699677,66.23000336,67.34400177,22706000
26-06-2024,Wednesday,June,Q2,2024,67.76899719,68.29599762,67.0019989,67.24099731,35458000
27-06-2024,Thursday,June,Q2,2024,68.43399811,68.85700226,67.81400299,67.93499756,24048000
28-06-2024,Friday,June,Q2,2024,67.48799896,68.69999695,67.30799866,67.90000153,34124000
01-07-2024,Monday,July,Q3,2024,67.36100006,67.5019989,66.37799835,67.48899841,22128000
02-07-2024,Tuesday,July,Q3,2024,67.95800018,68.1740036,67.00700378,67.35399628,24114000
03-07-2024,Wednesday,July,Q3,2024,68.25099945,68.375,67.55000305,67.7480011,14035000
05-07-2024,Friday,July,Q3,2024,69.06500244,69.74900055,67.72299957,68.25099945,26591000
08-07-2024,Monday,July,Q3,2024,68.5739975,68.88600159,68.14900208,68.69999695,19308000
09-07-2024,Tuesday,July,Q3,2024,68.5739975,69.52700043,68.47200012,69,25961000
10-07-2024,Wednesday,July,Q3,2024,67.76499939,68.72200012,67.31600189,68.5019989,26519000
11-07-2024,Thursday,July,Q3,2024,65.27500153,67.24900055,64.7440033,67.24900055,51066000
12-07-2024,Friday,July,Q3,2024,64.76000214,65.59200287,64.3710022,65.27500153,33552000
15-07-2024,Monday,July,Q3,2024,65.64499664,66.7539978,64.66300201,64.75,32088000
16-07-2024,Tuesday,July,Q3,2024,65.63200378,66.36799622,64.91300201,66.18000031,26857000
17-07-2024,Wednesday,July,Q3,2024,64.7460022,65.04499817,63.9469986,65,40173000
18-07-2024,Thursday,July,Q3,2024,64.30400085,65.70400238,63.91699982,65.66000366,75758000
19-07-2024,Friday,July,Q3,2024,63.33399963,67.89700317,62.91199875,66.06400299,98156000
22-07-2024,Monday,July,Q3,2024,64.75,65.6289978,63.25999832,63.95000076,52191000
23-07-2024,Tuesday,July,Q3,2024,64.27600098,64.99099731,64.09999847,64.75,24636000
24-07-2024,Wednesday,July,Q3,2024,63.59899902,65.24199677,63.26699829,63.57400131,48882000
25-07-2024,Thursday,July,Q3,2024,63.4090004,64.9980011,62.16999817,64.09999847,45545000
26-07-2024,Friday,July,Q3,2024,63.13700104,64.6989975,62.97700119,64.5,31207000
29-07-2024,Monday,July,Q3,2024,62.69599915,63.46099854,62.39300156,63.46099854,24005000
30-07-2024,Tuesday,July,Q3,2024,62.25799942,63.46900177,61.70000076,63.01699829,34966000
31-07-2024,Wednesday,July,Q3,2024,62.83499908,63.36000061,62.25799942,62.6570015,31349000
01-08-2024,Thursday,August,Q3,2024,62.48500061,64.67099762,61.76100159,62.92499924,37206000
02-08-2024,Friday,August,Q3,2024,61.36399841,62.52700043,60.83499908,62.09799957,35230000
05-08-2024,Monday,August,Q3,2024,59.85499954,60.45600128,58.70399857,58.70399857,40442000
06-08-2024,Tuesday,August,Q3,2024,60.95700073,62.24499893,60.06200027,60.06200027,43191000
07-08-2024,Wednesday,August,Q3,2024,61.14799881,63.20000076,61.06399918,61.60699844,31878000
08-08-2024,Thursday,August,Q3,2024,63.03499985,63.22900009,61.60200119,62.19900131,32835000
09-08-2024,Friday,August,Q3,2024,63.39400101,63.66199875,62.29899979,62.29899979,19808000
12-08-2024,Monday,August,Q3,2024,63.31399918,63.90000153,62.70700073,63.09999847,23317000
13-08-2024,Tuesday,August,Q3,2024,64.80200195,65.09700012,63.54999924,63.85599899,26396000
14-08-2024,Wednesday,August,Q3,2024,66.16799927,66.35700226,64.87000275,64.87000275,40143000
15-08-2024,Thursday,August,Q3,2024,66.3219986,67.31900024,65.98000336,66.84899902,32102000
16-08-2024,Friday,August,Q3,2024,67.40699768,68.02300262,66.53600311,66.94300079,35110000
19-08-2024,Monday,August,Q3,2024,68.85299683,68.88400269,67.29100037,67.40699768,30162000
20-08-2024,Tuesday,August,Q3,2024,69.85399628,71.13300323,68.82499695,68.88600159,48131000
21-08-2024,Wednesday,August,Q3,2024,69.71199799,70.09999847,69.13800049,69.69999695,22353000
22-08-2024,Thursday,August,Q3,2024,68.89600372,70.15000153,68.62400055,69.09999847,27294000
23-08-2024,Friday,August,Q3,2024,68.67299652,69.60700226,67.86299896,69.41300201,23545000
26-08-2024,Monday,August,Q3,2024,68.84400177,69.05899811,68.16400146,68.72599792,13542000
27-08-2024,Tuesday,August,Q3,2024,69.5719986,70.78900146,68.69200134,68.85299683,31649000
28-08-2024,Wednesday,August,Q3,2024,68.38400269,69.66699982,67.70999908,69.58300018,24306000
29-08-2024,Thursday,August,Q3,2024,69.2480011,69.98000336,68.60700226,69,21870000
30-08-2024,Friday,August,Q3,2024,70.13500214,70.18599701,68.81600189,70.03600311,32667000
03-09-2024,Tuesday,September,Q3,2024,67.53199768,70.38600159,67.10099792,70.01000214,31610000
04-09-2024,Wednesday,September,Q3,2024,67.96800232,68.46499634,67.30599976,67.33100128,17853000
05-09-2024,Thursday,September,Q3,2024,68.36199951,68.73100281,67.18599701,67.31400299,18101000
06-09-2024,Friday,September,Q3,2024,66.57700348,68.31500244,66.23400116,68.18599701,29913000
09-09-2024,Monday,September,Q3,2024,67.54199982,68.34999847,67.21399689,67.40000153,26831000
10-09-2024,Tuesday,September,Q3,2024,67.36199951,68.05899811,66.58100128,67.68699646,20792000
11-09-2024,Wednesday,September,Q3,2024,68.14700317,68.29699707,66.08000183,67.7460022,23919000
12-09-2024,Thursday,September,Q3,2024,68.68000031,69.48799896,68.22000122,68.49199677,25821000
13-09-2024,Friday,September,Q3,2024,69.70600128,69.96399689,68,68.00099945,22765000
16-09-2024,Monday,September,Q3,2024,69.65000153,70.30200195,68.86299896,70,18437000
17-09-2024,Tuesday,September,Q3,2024,70.69100189,70.76300049,69.83699799,70.08200073,22986000
18-09-2024,Wednesday,September,Q3,2024,69.04699707,70.75499725,68.80000305,70.75499725,29844000
19-09-2024,Thursday,September,Q3,2024,70.43199921,71.56600189,69.53700256,70.5,42285000
20-09-2024,Friday,September,Q3,2024,70.10299683,70.66699982,69.6309967,70.55500031,39981000
23-09-2024,Monday,September,Q3,2024,70.53700256,71.22499847,69.91600037,70.23899841,32243000
24-09-2024,Tuesday,September,Q3,2024,72.22599792,72.2440033,70.44499969,70.66300201,35657000
25-09-2024,Wednesday,September,Q3,2024,72.15599823,72.51200104,71.6210022,72.09999847,22598000
26-09-2024,Thursday,September,Q3,2024,71.14299774,72.52600098,70.17199707,72.47299957,28330000
27-09-2024,Friday,September,Q3,2024,70.73500061,71.07099915,70.125,70.83599854,23956000
30-09-2024,Monday,September,Q3,2024,70.92700195,71.1210022,70.28199768,70.69999695,17099000
01-10-2024,Tuesday,October,Q4,2024,70.61299896,71.77600098,69.85900116,71.36399841,28135000
02-10-2024,Wednesday,October,Q4,2024,71.10900116,71.6210022,70.46900177,70.61299896,17582000
03-10-2024,Thursday,October,Q4,2024,70.68000031,70.8809967,70,70.4260025,22564000
04-10-2024,Friday,October,Q4,2024,71.97000122,72.10099792,70.88200378,71.33200073,22290000
07-10-2024,Monday,October,Q4,2024,70.19200134,71.58799744,69.64299774,71.47599792,33605000
08-10-2024,Tuesday,October,Q4,2024,72.1760025,72.5059967,70.35500336,70.38800049,31874000
09-10-2024,Wednesday,October,Q4,2024,72.74299622,72.85900116,71.88700104,71.92500305,19811000
10-10-2024,Thursday,October,Q4,2024,73.02899933,73.38500214,72.25,72.32900238,27679000
11-10-2024,Friday,October,Q4,2024,72.27899933,73.59999847,72.12200165,73.48999786,22995000
14-10-2024,Monday,October,Q4,2024,71.30000305,72.66200256,71.1309967,72.5,27971000
15-10-2024,Tuesday,October,Q4,2024,70.59799957,71.33999634,69.97799683,71.25099945,29328000
16-10-2024,Wednesday,October,Q4,2024,70.19999695,70.55899811,69.78199768,70.34300232,24943000
17-10-2024,Thursday,October,Q4,2024,68.76499939,70.44100189,67.78800201,70.43499756,89267000
18-10-2024,Friday,October,Q4,2024,76.38899994,76.62799835,73.6230011,73.76399994,159741000
21-10-2024,Monday,October,Q4,2024,77.20700073,77.30000305,75.66000366,76.5759964,60571000
22-10-2024,Tuesday,October,Q4,2024,76.4240036,76.97000122,76.11199951,76.52700043,29873000
23-10-2024,Wednesday,October,Q4,2024,74.92900085,76.3789978,74.4260025,76.28299713,37490000
24-10-2024,Thursday,October,Q4,2024,75.45500183,75.58200073,74.625,75.1969986,26430000
25-10-2024,Friday,October,Q4,2024,75.46800232,76.84999847,75.35299683,75.61699677,28195000
28-10-2024,Monday,October,Q4,2024,74.91200256,75.86799622,74.78800201,75.86799622,28624000
29-10-2024,Tuesday,October,Q4,2024,75.94400024,76.38800049,74.8010025,75.11299896,36604000
30-10-2024,Wednesday,October,Q4,2024,75.37400055,75.97899628,75.22799683,75.80799866,17220000
31-10-2024,Thursday,October,Q4,2024,75.60299683,76.07900238,75.22299957,75.39299774,30577000
01-11-2024,Friday,November,Q4,2024,75.61000061,76.37999725,74.77700043,75.34799957,29968000
04-11-2024,Monday,November,Q4,2024,75.5510025,76.2480011,74.96900177,75.31400299,19022000
05-11-2024,Tuesday,November,Q4,2024,76.39099884,76.75299835,75.6269989,75.73500061,22006000
06-11-2024,Wednesday,November,Q4,2024,78.02100372,78.14900208,75.73799896,77.15000153,36908000
07-11-2024,Thursday,November,Q4,2024,79.65399933,79.8219986,77.9940033,78.13700104,32951000
08-11-2024,Friday,November,Q4,2024,79.5039978,79.90599823,78.86499786,79.73600006,19106000
11-11-2024,Monday,November,Q4,2024,80.54399872,80.68199921,79.55699921,79.58999634,23992000
12-11-2024,Tuesday,November,Q4,2024,81.94999695,82.03700256,80.375,80.75,28141000
13-11-2024,Wednesday,November,Q4,2024,83.04699707,83.6989975,82.05400085,82.26200104,27678000
14-11-2024,Thursday,November,Q4,2024,83.72599792,84.09999847,83.0019989,83.36699677,30382000
15-11-2024,Friday,November,Q4,2024,82.39600372,83.20400238,81.64900208,83.20400238,36737000
18-11-2024,Monday,November,Q4,2024,84.70500183,84.84500122,80.93299866,81.55000305,40812000
19-11-2024,Tuesday,November,Q4,2024,87.13200378,87.4489975,83.91600037,83.97499847,38142000
20-11-2024,Wednesday,November,Q4,2024,88.38500214,89.05999756,86.83999634,87.9980011,40938000
21-11-2024,Thursday,November,Q4,2024,89.7480011,90.80000305,87.72399902,88.39299774,45113000
22-11-2024,Friday,November,Q4,2024,89.77899933,90.59999847,89.30000305,89.59999847,32140000
25-11-2024,Monday,November,Q4,2024,86.55899811,90.20500183,86.42199707,90.20500183,60142000
26-11-2024,Tuesday,November,Q4,2024,87.26000214,88.63600159,86.72499847,86.74900055,31383000
27-11-2024,Wednesday,November,Q4,2024,87.73400116,88.09500122,85.89099884,87.20600128,25782000
29-11-2024,Friday,November,Q4,2024,88.68099976,89.24099731,87.66799927,88.21700287,20272000
02-12-2024,Monday,December,Q4,2024,89.77400208,90.23400116,88.41200256,88.75099945,23890000
03-12-2024,Tuesday,December,Q4,2024,90.21700287,90.26899719,88.8030014,89.43599701,24016000
04-12-2024,Wednesday,December,Q4,2024,91.10600281,91.59700012,89.80500031,89.80500031,26896000
05-12-2024,Thursday,December,Q4,2024,91.78700256,92.69999695,91.11100006,91.78500366,28353000
06-12-2024,Friday,December,Q4,2024,93.47399902,93.52700043,91.27100372,91.52300262,29554000
09-12-2024,Monday,December,Q4,2024,91.3690033,93.02999878,90.25900269,92.80000305,33501000
10-12-2024,Tuesday,December,Q4,2024,91.33499908,92.28800201,90.95800018,91.37599945,23886000
11-12-2024,Wednesday,December,Q4,2024,93.65599823,94.17500305,92.30799866,92.47100067,35017000
12-12-2024,Thursday,December,Q4,2024,92.55500031,93.40899658,92.26000214,93.33499908,24862000
13-12-2024,Friday,December,Q4,2024,91.88700104,92.55500031,90.96099854,91.68099976,24858000
16-12-2024,Monday,December,Q4,2024,92.10800171,92.89399719,91.94999695,92.39399719,26749000
17-12-2024,Tuesday,December,Q4,2024,91.91300201,92.84500122,91.64199829,92.15399933,24595000
18-12-2024,Wednesday,December,Q4,2024,88.95500183,92.2440033,88.65599823,91.91300201,29382000
19-12-2024,Thursday,December,Q4,2024,90.20400238,91.26200104,89.90000153,90.81800079,28155000
20-12-2024,Friday,December,Q4,2024,90.90499878,91.99199677,89.0490036,89.32099915,45305000
23-12-2024,Monday,December,Q4,2024,91.14499664,91.5,89.91000366,91.34200287,23394000
24-12-2024,Tuesday,December,Q4,2024,93.21199799,93.58499908,91.16999817,91.5,23203000
26-12-2024,Thursday,December,Q4,2024,92.41400146,93.0490036,91.52999878,92.83999634,23403000
27-12-2024,Friday,December,Q4,2024,90.75499725,91.81300354,89.44999695,91.60099792,32262000
30-12-2024,Monday,December,Q4,2024,90.04299927,90.82299805,88.97100067,89.4509964,22030000
31-12-2024,Tuesday,December,Q4,2024,89.13200378,90.26799774,88.9469986,90.18000031,18759000
02-01-2025,Thursday,January,Q1,2025,88.67299652,89.85800171,87.69999695,89.55000305,23123000
03-01-2025,Friday,January,Q1,2025,88.10500336,89.88300323,87.98899841,89.31300354,29673000
06-01-2025,Monday,January,Q1,2025,88.17900085,89.28299713,87.16899872,88.87599945,34577000
07-01-2025,Tuesday,January,Q1,2025,87.91899872,88.80000305,86.91100311,87.93800354,26498000
08-01-2025,Wednesday,January,Q1,2025,87.5,88.62200165,87.30000305,88,23479000
10-01-2025,Friday,January,Q1,2025,83.76899719,86.64099884,83.44000244,86.63999939,48033000
13-01-2025,Monday,January,Q1,2025,84.02899933,84.70700073,82.91400146,83.15299988,30245000
14-01-2025,Tuesday,January,Q1,2025,82.83999634,84.48899841,82.35199738,84.31999969,30377000
15-01-2025,Wednesday,January,Q1,2025,84.8259964,85.08399963,83.04100037,83.64399719,31814000
16-01-2025,Thursday,January,Q1,2025,84.23699951,86.89800262,84.20200348,86.09600067,40285000
17-01-2025,Friday,January,Q1,2025,85.80999756,86.5,85.21299744,85.97899628,36176000
21-01-2025,Tuesday,January,Q1,2025,86.96800232,91.63999939,85.47499847,86.35299683,98514000
22-01-2025,Wednesday,January,Q1,2025,95.39900208,99.90000153,95.0759964,99.8030014,142732000
23-01-2025,Thursday,January,Q1,2025,98.48600006,98.5,95.38999939,95.78099823,77521000
24-01-2025,Friday,January,Q1,2025,97.75900269,98.62799835,96.76799774,98.44100189,45504000
27-01-2025,Monday,January,Q1,2025,97.18900299,98.22699738,96.02600098,97.11000061,46342000
28-01-2025,Tuesday,January,Q1,2025,97.18299866,97.79299927,95.73000336,96.67099762,34340000
29-01-2025,Wednesday,January,Q1,2025,97.81500244,98.76399994,96.82299805,98,29307000
30-01-2025,Thursday,January,Q1,2025,97.3239975,99.45899963,97.00099945,98.67500305,38678000
31-01-2025,Friday,January,Q1,2025,97.6760025,99.02899933,97.40000153,97.40000153,36151000
03-02-2025,Monday,February,Q1,2025,97.89399719,98.76899719,96.43800354,97.30000305,37242000
04-02-2025,Tuesday,February,Q1,2025,99.48699951,100.8000031,97.85099792,98.04699707,60001000
05-02-2025,Wednesday,February,Q1,2025,101.1110001,101.1829987,98.66799927,98.77300262,39934000
06-02-2025,Thursday,February,Q1,2025,101.5680008,101.6350021,100.2610016,100.7870026,31343000
07-02-2025,Friday,February,Q1,2025,101.3929977,102.776001,100.5670013,101.6999969,32129000
10-02-2025,Monday,February,Q1,2025,102.7600021,103.2850037,101.5879974,102.3050003,32966000
11-02-2025,Tuesday,February,Q1,2025,100.8079987,102.2689972,100.2949982,102.0790024,33318000
12-02-2025,Wednesday,February,Q1,2025,102.7310028,102.7740021,99.83499908,100.5490036,33890000
13-02-2025,Thursday,February,Q1,2025,104.3690033,104.598999,102.5100021,102.663002,34761000
14-02-2025,Friday,February,Q1,2025,105.8600006,106.4499969,104.1689987,104.4950027,31454000
18-02-2025,Tuesday,February,Q1,2025,103.5849991,106.1999969,102.375,106,42293000
19-02-2025,Wednesday,February,Q1,2025,104.3330002,104.5,102.4509964,103.5179977,26000000
20-02-2025,Thursday,February,Q1,2025,102.4540024,104.5,101.5589981,104.1999969,31118000
21-02-2025,Friday,February,Q1,2025,100.3150024,103.237999,99.93900299,102.9420013,37387000
24-02-2025,Monday,February,Q1,2025,98.84700012,101.5169983,98.44799805,100.8000031,44262000
25-02-2025,Tuesday,February,Q1,2025,97.72399902,99.44000244,95.5,98.94000244,47383000
26-02-2025,Wednesday,February,Q1,2025,99.0059967,100.0889969,97.69000244,97.76000214,33972000
27-02-2025,Thursday,February,Q1,2025,96.30699921,100.072998,96.18299866,99.5,37666000
28-02-2025,Friday,February,Q1,2025,98.05599976,98.22699738,95.81700134,96.95600128,47174000
03-03-2025,Monday,March,Q1,2025,97.37000275,99.49299622,96.48100281,98.30000305,39074000
04-03-2025,Tuesday,March,Q1,2025,97.25800323,98.6309967,94.82099915,97.16100311,43928000
05-03-2025,Wednesday,March,Q1,2025,99.09200287,99.55999756,96.94799805,97.36199951,38079000
06-03-2025,Thursday,March,Q1,2025,90.63600159,97.3690033,89.90000153,97.2990036,78526000
07-03-2025,Friday,March,Q1,2025,89.11100006,90.48899841,85.80699921,89.76399994,77375000
10-03-2025,Monday,March,Q1,2025,86.66799927,88.1269989,85.44999695,87.50700378,69953000
11-03-2025,Tuesday,March,Q1,2025,89.51000214,91.06800079,86.59999847,86.74099731,73989000
12-03-2025,Wednesday,March,Q1,2025,91.96800232,92.71800232,90.09999847,91.45999908,68658000
13-03-2025,Thursday,March,Q1,2025,89.01699829,92.18900299,88.75099945,91.30000305,50017000
14-03-2025,Friday,March,Q1,2025,91.80000305,91.96299744,90.09999847,90.14600372,52007000
17-03-2025,Monday,March,Q1,2025,95.0019989,96.76300049,93.44200134,93.99500275,75431000
18-03-2025,Tuesday,March,Q1,2025,92.9980011,94.82499695,91.62999725,94,60094000
19-03-2025,Wednesday,March,Q1,2025,95.9489975,96.80000305,92.40000153,93.57700348,66624000
20-03-2025,Thursday,March,Q1,2025,95.08399963,96.69999695,94.55000305,95.00099945,44663000
21-03-2025,Friday,March,Q1,2025,96.02899933,96.36499786,94.09500122,94.16400146,59054000
24-03-2025,Monday,March,Q1,2025,97.1989975,97.69999695,95.15499878,96.96700287,46779000
25-03-2025,Tuesday,March,Q1,2025,99.72799683,99.87000275,97.71099854,97.81800079,37822000
26-03-2025,Wednesday,March,Q1,2025,97.06500244,99.67900085,96.63200378,99.3809967,35274000
27-03-2025,Thursday,March,Q1,2025,97.67199707,98.90000153,96.63700104,97.42199707,30472000
